Case ID,Activity,Resource,Start Timestamp,Complete Timestamp,(case) ApplicationType,(case) LoanGoal,(case) RequestedAmount,Accepted,Action,CreditScore,EventID,EventOrigin,FirstWithdrawalAmount,MonthlyCost,NumberOfTerms,OfferID,OfferedAmount,Selected,lifecycle:transition
Application_1101997724,W_Call after offers,User_16,2016/01/05 09:49:49.211,2016/01/05 09:49:49.211,New credit,Not speficied,10000,,Obtained,,Workitem_998195206,Workflow,,,,,,,start
Application_1101997724,A_Complete,User_16,2016/01/05 09:49:49.214,2016/01/05 09:49:49.214,New credit,Not speficied,10000,,statechange,,ApplState_599090915,Application,,,,,,,complete
Application_346636726,A_Create Application,User_24,2016/01/05 09:49:51.416,2016/01/05 09:49:51.416,New credit,Car,15000,,Created,,Application_346636726,Application,,,,,,,complete
Application_346636726,W_Complete application,User_24,2016/01/05 09:49:51.427,2016/01/05 10:03:57.739,New credit,Car,15000,,Deleted,,Workitem_403621950,Workflow,,,,,,,complete
Application_346636726,A_Concept,User_24,2016/01/05 09:49:51.429,2016/01/05 09:49:51.429,New credit,Car,15000,,statechange,,ApplState_1429946434,Application,,,,,,,complete
Application_854409161,A_Accepted,User_85,2016/01/05 09:51:19.717,2016/01/05 09:51:19.717,New credit,Existing loan takeover,5000,,statechange,,ApplState_1879018554,Application,,,,,,,complete
Application_854409161,O_Create Offer,User_85,2016/01/05 09:54:20.525,2016/01/05 09:54:20.525,New credit,Existing loan takeover,5000,false,Created,0,Offer_358283318,Offer,0,150,37,,5000,false,complete
Application_854409161,O_Created,User_85,2016/01/05 09:54:21.868,2016/01/05 09:54:21.868,New credit,Existing loan takeover,5000,,statechange,,OfferState_139248509,Offer,,,,Offer_358283318,,,complete
Application_346636726,A_Accepted,User_24,2016/01/05 09:55:06.263,2016/01/05 09:55:06.263,New credit,Car,15000,,statechange,,ApplState_1396606987,Application,,,,,,,complete
Application_854409161,O_Sent (mail and online),User_85,2016/01/05 09:55:24.140,2016/01/05 09:55:24.140,New credit,Existing loan takeover,5000,,statechange,,OfferState_75772694,Offer,,,,Offer_358283318,,,complete
Application_854409161,W_Call after offers,User_85,2016/01/05 09:55:24.163,2016/01/05 09:55:24.163,New credit,Existing loan takeover,5000,,Obtained,,Workitem_661689714,Workflow,,,,,,,start
Application_854409161,A_Complete,User_85,2016/01/05 09:55:24.165,2016/01/05 09:55:24.165,New credit,Existing loan takeover,5000,,statechange,,ApplState_700060427,Application,,,,,,,complete
Application_346636726,O_Create Offer,User_24,2016/01/05 10:02:15.184,2016/01/05 10:02:15.184,New credit,Car,15000,true,Created,0,Offer_429687222,Offer,6730,282.96,60,,15000,false,complete
Application_346636726,O_Created,User_24,2016/01/05 10:02:16.600,2016/01/05 10:02:16.600,New credit,Car,15000,,statechange,,OfferState_1273871923,Offer,,,,Offer_429687222,,,complete
Application_346636726,O_Create Offer,User_24,2016/01/05 10:03:11.074,2016/01/05 10:03:11.074,New credit,Car,15000,true,Created,1076,Offer_289364079,Offer,6945,225.54,78,,15000,true,complete
Application_346636726,O_Created,User_24,2016/01/05 10:03:12.788,2016/01/05 10:03:12.788,New credit,Car,15000,,statechange,,OfferState_924140420,Offer,,,,Offer_289364079,,,complete
Application_952532843,A_Accepted,User_3,2016/01/05 10:03:55.468,2016/01/05 10:03:55.468,New credit,Car,9000,,statechange,,ApplState_757157929,Application,,,,,,,complete
Application_346636726,O_Sent (mail and online),User_24,2016/01/05 10:03:57.675,2016/01/05 10:03:57.675,New credit,Car,15000,,statechange,,OfferState_1377928010,Offer,,,,Offer_289364079,,,complete
Application_346636726,W_Call after offers,User_24,2016/01/05 10:03:57.760,2016/01/05 10:03:57.760,New credit,Car,15000,,Obtained,,Workitem_480781908,Workflow,,,,,,,start
Application_346636726,A_Complete,User_24,2016/01/05 10:03:57.765,2016/01/05 10:03:57.765,New credit,Car,15000,,statechange,,ApplState_1713563717,Application,,,,,,,complete
Application_346636726,O_Cancelled,User_24,2016/01/05 10:04:46.909,2016/01/05 10:04:46.909,New credit,Car,15000,,statechange,,OfferState_1593050436,Offer,,,,Offer_429687222,,,complete
Application_952532843,O_Create Offer,User_3,2016/01/05 10:07:15.517,2016/01/05 10:07:15.517,New credit,Car,9000,true,Created,0,Offer_575845027,Offer,9000,401.69,24,,9000,false,complete
Application_952532843,O_Created,User_3,2016/01/05 10:07:16.683,2016/01/05 10:07:16.683,New credit,Car,9000,,statechange,,OfferState_1619581580,Offer,,,,Offer_575845027,,,complete
Application_1471099537,A_Accepted,User_4,2016/01/05 10:07:31.987,2016/01/05 10:07:31.987,Limit raise,Car,10000,,statechange,,ApplState_1303789992,Application,,,,,,,complete
Application_952532843,O_Sent (mail and online),User_3,2016/01/05 10:07:34.245,2016/01/05 10:07:34.245,New credit,Car,9000,,statechange,,OfferState_460911678,Offer,,,,Offer_575845027,,,complete
Application_952532843,W_Call after offers,User_3,2016/01/05 10:07:34.333,2016/01/05 10:07:34.333,New credit,Car,9000,,Obtained,,Workitem_1484893466,Workflow,,,,,,,start
Application_952532843,A_Complete,User_3,2016/01/05 10:07:34.352,2016/01/05 10:07:34.352,New credit,Car,9000,,statechange,,ApplState_1055035364,Application,,,,,,,complete
Application_2113276114,O_Create Offer,User_16,2016/01/05 10:09:35.280,2016/01/05 10:09:35.280,New credit,Home improvement,7500,true,Created,976,Offer_394850673,Offer,7500,85.89,120,,7500,true,complete
Application_2113276114,O_Created,User_16,2016/01/05 10:09:36.971,2016/01/05 10:09:36.971,New credit,Home improvement,7500,,statechange,,OfferState_1997113044,Offer,,,,Offer_394850673,,,complete
Application_2113276114,O_Sent (mail and online),User_16,2016/01/05 10:09:50.794,2016/01/05 10:09:50.794,New credit,Home improvement,7500,,statechange,,OfferState_1231328392,Offer,,,,Offer_394850673,,,complete
Application_2113276114,W_Call after offers,User_16,2016/01/05 10:09:50.838,2016/01/05 10:09:50.838,New credit,Home improvement,7500,,Obtained,,Workitem_1856187605,Workflow,,,,,,,start
Application_2113276114,A_Complete,User_16,2016/01/05 10:09:50.845,2016/01/05 10:09:50.845,New credit,Home improvement,7500,,statechange,,ApplState_1501606139,Application,,,,,,,complete
Application_1420077883,A_Create Application,User_1,2016/01/05 10:10:04.081,2016/01/05 10:10:04.081,New credit,Remaining debt home,27500,,Created,,Application_1420077883,Application,,,,,,,complete
Application_1420077883,A_Submitted,User_1,2016/01/05 10:10:04.148,2016/01/05 10:10:04.148,New credit,Remaining debt home,27500,,statechange,,ApplState_160524196,Application,,,,,,,complete
Application_1471099537,O_Create Offer,User_4,2016/01/05 10:10:13.801,2016/01/05 10:10:13.801,Limit raise,Car,10000,true,Created,0,Offer_72138522,Offer,0,100,134,,10000,false,complete
Application_1471099537,O_Created,User_4,2016/01/05 10:10:15.013,2016/01/05 10:10:15.013,Limit raise,Car,10000,,statechange,,OfferState_1581468212,Offer,,,,Offer_72138522,,,complete
Application_1420077883,A_Concept,User_1,2016/01/05 10:10:41.840,2016/01/05 10:10:41.840,New credit,Remaining debt home,27500,,statechange,,ApplState_383815819,Application,,,,,,,complete
Application_1471099537,O_Create Offer,User_4,2016/01/05 10:11:44.740,2016/01/05 10:11:44.740,Limit raise,Car,10000,true,Created,0,Offer_253224262,Offer,0,120,134,,12000,true,complete
Application_1471099537,O_Created,User_4,2016/01/05 10:11:45.984,2016/01/05 10:11:45.984,Limit raise,Car,10000,,statechange,,OfferState_779913256,Offer,,,,Offer_253224262,,,complete
Application_1471099537,O_Cancelled,User_4,2016/01/05 10:12:06.941,2016/01/05 10:12:06.941,Limit raise,Car,10000,,statechange,,OfferState_1052754533,Offer,,,,Offer_72138522,,,complete
Application_1471099537,O_Sent (mail and online),User_4,2016/01/05 10:12:27.342,2016/01/05 10:12:27.342,Limit raise,Car,10000,,statechange,,OfferState_148134067,Offer,,,,Offer_253224262,,,complete
Application_1471099537,W_Call after offers,User_4,2016/01/05 10:12:27.378,2016/01/05 10:12:27.378,Limit raise,Car,10000,,Obtained,,Workitem_1653520841,Workflow,,,,,,,start
Application_1471099537,A_Complete,User_4,2016/01/05 10:12:27.380,2016/01/05 10:12:27.380,Limit raise,Car,10000,,statechange,,ApplState_18505139,Application,,,,,,,complete
Application_54405635,A_Accepted,User_24,2016/01/05 10:21:30.462,2016/01/05 10:21:30.462,Limit raise,"Other, see explanation",6000,,statechange,,ApplState_420255477,Application,,,,,,,complete
Application_803879893,O_Create Offer,User_3,2016/01/05 10:23:05.165,2016/01/05 10:23:05.165,Limit raise,Home improvement,10000,true,Created,904,Offer_822588443,Offer,0,200,57,,10000,true,complete
Application_803879893,O_Created,User_3,2016/01/05 10:23:06.471,2016/01/05 10:23:06.471,Limit raise,Home improvement,10000,,statechange,,OfferState_419546084,Offer,,,,Offer_822588443,,,complete
Application_803879893,O_Sent (mail and online),User_3,2016/01/05 10:23:19.213,2016/01/05 10:23:19.213,Limit raise,Home improvement,10000,,statechange,,OfferState_1267196724,Offer,,,,Offer_822588443,,,complete
Application_803879893,W_Call after offers,User_3,2016/01/05 10:23:19.239,2016/01/05 10:23:19.239,Limit raise,Home improvement,10000,,Obtained,,Workitem_2094999498,Workflow,,,,,,,start
Application_803879893,A_Complete,User_3,2016/01/05 10:23:19.241,2016/01/05 10:23:19.241,Limit raise,Home improvement,10000,,statechange,,ApplState_916786790,Application,,,,,,,complete
Application_236257423,A_Create Application,User_1,2016/01/05 10:23:57.597,2016/01/05 10:23:57.597,New credit,Extra spending limit,10000,,Created,,Application_236257423,Application,,,,,,,complete
Application_236257423,A_Submitted,User_1,2016/01/05 10:23:57.666,2016/01/05 10:23:57.666,New credit,Extra spending limit,10000,,statechange,,ApplState_86883539,Application,,,,,,,complete
Application_484278024,A_Accepted,User_7,2016/01/05 10:23:59.433,2016/01/05 10:23:59.433,Limit raise,"Other, see explanation",7000,,statechange,,ApplState_1312652613,Application,,,,,,,complete
Application_54405635,O_Create Offer,User_24,2016/01/05 10:24:02.466,2016/01/05 10:24:02.466,Limit raise,"Other, see explanation",6000,true,Created,0,Offer_1138597209,Offer,0,100,72,,6000,false,complete
Application_54405635,O_Created,User_24,2016/01/05 10:24:03.758,2016/01/05 10:24:03.758,Limit raise,"Other, see explanation",6000,,statechange,,OfferState_1456797657,Offer,,,,Offer_1138597209,,,complete
Application_54405635,O_Sent (mail and online),User_24,2016/01/05 10:24:15.147,2016/01/05 10:24:15.147,Limit raise,"Other, see explanation",6000,,statechange,,OfferState_1367666463,Offer,,,,Offer_1138597209,,,complete
Application_54405635,W_Call after offers,User_24,2016/01/05 10:24:15.187,2016/01/05 10:24:15.187,Limit raise,"Other, see explanation",6000,,Obtained,,Workitem_1866508995,Workflow,,,,,,,start
Application_54405635,A_Complete,User_24,2016/01/05 10:24:15.190,2016/01/05 10:24:15.190,Limit raise,"Other, see explanation",6000,,statechange,,ApplState_1493762761,Application,,,,,,,complete
Application_236257423,A_Concept,User_1,2016/01/05 10:24:51.325,2016/01/05 10:24:51.325,New credit,Extra spending limit,10000,,statechange,,ApplState_1421615598,Application,,,,,,,complete
Application_1250134245,W_Complete application,User_3,2016/01/05 10:25:07.383,2016/01/05 11:35:47.951,New credit,Home improvement,5000,,Deleted,,Workitem_193543678,Workflow,,,,,,,complete
Application_106973225,W_Complete application,User_24,2016/01/05 10:25:56.906,2016/01/05 10:25:56.906,New credit,Home improvement,30000,,Obtained,,Workitem_1868766334,Workflow,,,,,,,start
Application_484278024,O_Create Offer,User_7,2016/01/05 10:26:53.913,2016/01/05 10:26:53.913,Limit raise,"Other, see explanation",7000,false,Created,0,Offer_1201756876,Offer,1000,550,14,,7000,true,complete
Application_484278024,O_Created,User_7,2016/01/05 10:26:55.372,2016/01/05 10:26:55.372,Limit raise,"Other, see explanation",7000,,statechange,,OfferState_1094245883,Offer,,,,Offer_1201756876,,,complete
Application_74505494,W_Complete application,User_3,2016/01/05 10:30:14.588,2016/01/05 10:47:33.295,New credit,Home improvement,20000,,Deleted,,Workitem_470808295,Workflow,,,,,,,complete
Application_1004303396,W_Complete application,User_24,2016/01/05 10:30:29.459,2016/01/05 10:43:04.519,New credit,Home improvement,15000,,Deleted,,Workitem_250323446,Workflow,,,,,,,complete
Application_484278024,O_Sent (mail and online),User_7,2016/01/05 10:30:39.637,2016/01/05 10:30:39.637,Limit raise,"Other, see explanation",7000,,statechange,,OfferState_1944647661,Offer,,,,Offer_1201756876,,,complete
Application_484278024,W_Call after offers,User_7,2016/01/05 10:30:39.679,2016/01/05 10:30:39.679,Limit raise,"Other, see explanation",7000,,Obtained,,Workitem_1341083943,Workflow,,,,,,,start
Application_484278024,A_Complete,User_7,2016/01/05 10:30:39.684,2016/01/05 10:30:39.684,Limit raise,"Other, see explanation",7000,,statechange,,ApplState_1601722251,Application,,,,,,,complete
Application_1068218912,W_Complete application,User_7,2016/01/05 10:30:59.781,2016/01/05 11:24:17.213,New credit,Motorcycle,7500,,Deleted,,Workitem_144254554,Workflow,,,,,,,complete
Application_1892186837,A_Create Application,User_1,2016/01/05 10:32:52.120,2016/01/05 10:32:52.120,New credit,Extra spending limit,5000,,Created,,Application_1892186837,Application,,,,,,,complete
Application_1892186837,A_Submitted,User_1,2016/01/05 10:32:52.169,2016/01/05 10:32:52.169,New credit,Extra spending limit,5000,,statechange,,ApplState_1056838062,Application,,,,,,,complete
Application_1892186837,W_Handle leads,User_47,2016/01/05 10:34:23.193,2016/01/05 10:39:01.856,New credit,Extra spending limit,5000,,Deleted,,Workitem_1207475789,Workflow,,,,,,,complete
Application_1892186837,W_Handle leads,User_47,2016/01/05 10:35:47.395,2016/01/05 10:35:47.395,New credit,Extra spending limit,5000,,Obtained,,Workitem_1855180725,Workflow,,,,,,,start
Application_395903076,W_Complete application,User_3,2016/01/05 10:35:50.741,2016/01/05 10:35:50.741,New credit,Existing loan takeover,16000,,Obtained,,Workitem_1665689046,Workflow,,,,,,,start
Application_1004303396,A_Accepted,User_24,2016/01/05 10:36:46.327,2016/01/05 10:36:46.327,New credit,Home improvement,15000,,statechange,,ApplState_2006907649,Application,,,,,,,complete
Application_1892186837,W_Complete application,User_24,2016/01/05 10:39:01.865,2016/01/05 16:57:04.897,New credit,Extra spending limit,5000,,Deleted,,Workitem_1402169947,Workflow,,,,,,,complete
Application_1892186837,A_Concept,User_47,2016/01/05 10:39:01.868,2016/01/05 10:39:01.868,New credit,Extra spending limit,5000,,statechange,,ApplState_797099458,Application,,,,,,,complete
Application_1004303396,O_Create Offer,User_24,2016/01/05 10:42:39.161,2016/01/05 10:42:39.161,New credit,Home improvement,15000,true,Created,1006,Offer_1517935463,Offer,15000,200.1,90,,15000,true,complete
Application_1004303396,O_Created,User_24,2016/01/05 10:42:40.471,2016/01/05 10:42:40.471,New credit,Home improvement,15000,,statechange,,OfferState_1141858825,Offer,,,,Offer_1517935463,,,complete
Application_1004303396,O_Sent (mail and online),User_24,2016/01/05 10:43:04.495,2016/01/05 10:43:04.495,New credit,Home improvement,15000,,statechange,,OfferState_1489653982,Offer,,,,Offer_1517935463,,,complete
Application_1004303396,W_Call after offers,User_24,2016/01/05 10:43:04.535,2016/01/05 10:43:04.535,New credit,Home improvement,15000,,Obtained,,Workitem_1535363764,Workflow,,,,,,,start
Application_1004303396,A_Complete,User_24,2016/01/05 10:43:04.538,2016/01/05 10:43:04.538,New credit,Home improvement,15000,,statechange,,ApplState_541212582,Application,,,,,,,complete
Application_74505494,A_Accepted,User_3,2016/01/05 10:45:22.892,2016/01/05 10:45:22.892,New credit,Home improvement,20000,,statechange,,ApplState_2136982566,Application,,,,,,,complete
Application_74505494,O_Create Offer,User_3,2016/01/05 10:46:21.971,2016/01/05 10:46:21.971,New credit,Home improvement,20000,true,Created,0,Offer_1722242928,Offer,0,200,127,,20000,false,complete
Application_74505494,O_Created,User_3,2016/01/05 10:46:23.242,2016/01/05 10:46:23.242,New credit,Home improvement,20000,,statechange,,OfferState_67117614,Offer,,,,Offer_1722242928,,,complete
Application_74505494,O_Create Offer,User_3,2016/01/05 10:47:15.898,2016/01/05 10:47:15.898,New credit,Home improvement,20000,true,Created,0,Offer_1398220931,Offer,0,400,126,,40000,false,complete
Application_74505494,O_Created,User_3,2016/01/05 10:47:17.131,2016/01/05 10:47:17.131,New credit,Home improvement,20000,,statechange,,OfferState_1990748896,Offer,,,,Offer_1398220931,,,complete
Application_74505494,O_Sent (mail and online),User_3,2016/01/05 10:47:33.223,2016/01/05 10:47:33.223,New credit,Home improvement,20000,,statechange,,OfferState_923401630,Offer,,,,Offer_1398220931,,,complete
