Case ID,Activity,Resource,Start Timestamp,Complete Timestamp
428,Register,System,2014/04/11 13:21:12.000,2014/04/11 13:21:12.000
428,Acceptance of requests,group1,2014/04/11 13:21:12.000,2014/04/11 13:34:35.000
370,Requirements review,group6,2014/04/11 13:21:38.000,2014/04/11 13:29:52.000
393,Credit worthiness check,group3,2014/04/11 13:22:28.000,2014/04/11 14:54:20.000
384,Collateral check,group4,2014/04/11 13:22:34.000,2014/04/11 14:06:54.000
429,Register,System,2014/04/11 13:22:44.000,2014/04/11 13:22:44.000
429,Acceptance of requests,group1,2014/04/11 13:22:44.000,2014/04/11 13:32:40.000
390,Collateral check,group4,2014/04/11 13:23:41.000,2014/04/11 13:58:02.000
366,Credit committee,group5,2014/04/11 13:24:39.000,2014/04/11 13:47:21.000
363,Credit committee,group5,2014/04/11 13:25:18.000,2014/04/11 13:58:06.000
380,Credit committee,group5,2014/04/11 13:25:56.000,2014/04/11 13:53:36.000
367,Requirements review,group6,2014/04/11 13:26:02.000,2014/04/11 13:36:45.000
372,Requirements review,group6,2014/04/11 13:26:18.000,2014/04/11 13:32:28.000
408,Credit worthiness check,group3,2014/04/11 13:26:21.000,2014/04/11 14:49:56.000
386,Collateral check,group4,2014/04/11 13:26:54.000,2014/04/11 14:29:07.000
426,Collection of documents,group1,2014/04/11 13:28:27.000,2014/04/11 15:13:21.000
430,Register,System,2014/04/11 13:28:50.000,2014/04/11 13:28:50.000
430,Acceptance of requests,group1,2014/04/11 13:28:50.000,2014/04/11 13:39:18.000
401,Credit worthiness check,group3,2014/04/11 13:29:52.000,2014/04/11 14:40:12.000
427,Collection of documents,group1,2014/04/11 13:30:11.000,2014/04/11 15:16:40.000
431,Register,System,2014/04/11 13:31:22.000,2014/04/11 13:31:22.000
431,Acceptance of requests,group1,2014/04/11 13:31:22.000,2014/04/11 13:40:55.000
353,Credit committee,group5,2014/04/11 13:31:31.000,2014/04/11 13:54:46.000
413,Credit worthiness check,group3,2014/04/11 13:32:25.000,2014/04/11 14:57:30.000
398,Credit worthiness check,group3,2014/04/11 13:32:32.000,2014/04/11 14:56:18.000
429,Collection of documents,group1,2014/04/11 13:32:40.000,2014/04/11 15:12:05.000
396,Credit worthiness check,group3,2014/04/11 13:33:04.000,2014/04/11 14:58:18.000
399,Collateral check,group4,2014/04/11 13:33:39.000,2014/04/11 13:55:23.000
428,Collection of documents,group1,2014/04/11 13:34:35.000,2014/04/11 15:04:38.000
355,Credit committee,group5,2014/04/11 13:35:00.000,2014/04/11 14:26:22.000
406,Credit worthiness check,group3,2014/04/11 13:35:02.000,2014/04/11 14:56:13.000
432,Register,System,2014/04/11 13:35:23.000,2014/04/11 13:35:23.000
432,Acceptance of requests,group1,2014/04/11 13:35:23.000,2014/04/11 13:50:37.000
371,Requirements review,group6,2014/04/11 13:36:03.000,2014/04/11 13:49:35.000
368,Credit worthiness check,group3,2014/04/11 13:36:24.000,2014/04/11 15:01:35.000
433,Register,System,2014/04/11 13:37:15.000,2014/04/11 13:37:15.000
433,Acceptance of requests,group1,2014/04/11 13:37:15.000,2014/04/11 13:47:56.000
430,Collection of documents,group1,2014/04/11 13:39:18.000,2014/04/11 14:46:38.000
400,Collateral check,group4,2014/04/11 13:39:32.000,2014/04/11 14:29:17.000
422,Completeness check,group2,2014/04/11 13:40:42.000,2014/04/11 14:51:16.000
431,Collection of documents,group1,2014/04/11 13:40:55.000,2014/04/11 15:24:33.000
364,Credit committee,group5,2014/04/11 13:41:08.000,2014/04/11 14:21:22.000
415,Credit worthiness check,group3,2014/04/11 13:41:08.000,2014/04/11 15:08:26.000
402,Credit worthiness check,group3,2014/04/11 13:41:17.000,2014/04/11 15:11:08.000
346,Requirements review,group6,2014/04/11 13:45:08.000,2014/04/11 13:53:06.000
411,Credit worthiness check,group3,2014/04/11 13:45:29.000,2014/04/11 15:08:10.000
388,Collateral check,group4,2014/04/11 13:45:53.000,2014/04/11 14:11:09.000
389,Credit committee,group5,2014/04/11 13:46:04.000,2014/04/11 14:32:03.000
366,Requirements review,group6,2014/04/11 13:47:21.000,2014/04/11 13:53:21.000
433,Collection of documents,group1,2014/04/11 13:47:56.000,2014/04/11 15:16:04.000
410,Credit worthiness check,group3,2014/04/11 13:49:19.000,2014/04/11 15:19:15.000
434,Register,System,2014/04/11 13:50:26.000,2014/04/11 13:50:26.000
434,Acceptance of requests,group1,2014/04/11 13:50:26.000,2014/04/11 14:00:02.000
432,Collection of documents,group1,2014/04/11 13:50:37.000,2014/04/11 15:02:52.000
349,Credit committee,group5,2014/04/11 13:50:56.000,2014/04/11 14:38:04.000
375,Requirements review,group6,2014/04/11 13:50:57.000,2014/04/11 14:02:10.000
361,Requirements review,group6,2014/04/11 13:51:04.000,2014/04/11 14:02:41.000
362,Credit committee,group5,2014/04/11 13:51:26.000,2014/04/11 14:19:17.000
419,Completeness check,group2,2014/04/11 13:51:49.000,2014/04/11 14:38:10.000
376,Requirements review,group6,2014/04/11 13:52:38.000,2014/04/11 14:05:59.000
380,Requirements review,group6,2014/04/11 13:53:36.000,2014/04/11 14:04:05.000
353,Requirements review,group6,2014/04/11 13:54:46.000,2014/04/11 14:03:28.000
379,Collateral check,group4,2014/04/11 13:54:51.000,2014/04/11 15:03:37.000
424,Completeness check,group2,2014/04/11 13:54:51.000,2014/04/11 15:02:52.000
399,Credit committee,group5,2014/04/11 13:55:23.000,2014/04/11 14:36:15.000
387,Collateral check,group4,2014/04/11 13:55:46.000,2014/04/11 14:32:04.000
369,Credit committee,group5,2014/04/11 13:56:43.000,2014/04/11 14:59:37.000
395,Collateral check,group4,2014/04/11 13:56:52.000,2014/04/11 14:17:36.000
390,Credit committee,group5,2014/04/11 13:58:02.000,2014/04/11 14:43:38.000
363,Requirements review,group6,2014/04/11 13:58:06.000,2014/04/11 14:09:15.000
383,Collateral check,group4,2014/04/11 13:58:21.000,2014/04/11 14:36:16.000
434,Collection of documents,group1,2014/04/11 14:00:02.000,2014/04/11 15:53:36.000
382,Collateral check,group4,2014/04/11 14:01:36.000,2014/04/11 14:43:46.000
417,Completeness check,group2,2014/04/11 14:01:40.000,2014/04/11 14:47:56.000
425,Completeness check,group2,2014/04/11 14:04:08.000,2014/04/11 15:10:59.000
360,Requirements review,group6,2014/04/11 14:04:40.000,2014/04/11 14:15:29.000
407,Credit worthiness check,group3,2014/04/11 14:04:51.000,2014/04/11 15:23:29.000
384,Credit committee,group5,2014/04/11 14:06:54.000,2014/04/11 14:30:58.000
409,Credit worthiness check,group3,2014/04/11 14:09:12.000,2014/04/11 15:28:25.000
388,Credit committee,group5,2014/04/11 14:11:09.000,2014/04/11 14:44:48.000
405,Credit worthiness check,group3,2014/04/11 14:11:35.000,2014/04/11 15:36:50.000
359,Requirements review,group6,2014/04/11 14:13:31.000,2014/04/11 14:21:43.000
392,Collateral check,group4,2014/04/11 14:14:14.000,2014/04/11 15:01:24.000
378,Collateral check,group4,2014/04/11 14:16:54.000,2014/04/11 14:54:42.000
412,Credit worthiness check,group3,2014/04/11 14:17:09.000,2014/04/11 15:54:44.000
395,Credit committee,group5,2014/04/11 14:17:36.000,2014/04/11 16:03:07.000
377,Collateral check,group4,2014/04/11 14:18:52.000,2014/04/11 14:52:14.000
362,Requirements review,group6,2014/04/11 14:19:17.000,2014/04/11 14:32:48.000
394,Collateral check,group4,2014/04/11 14:19:34.000,2014/04/11 14:49:55.000
374,Collateral check,group4,2014/04/11 14:20:52.000,2014/04/11 14:58:27.000
416,Credit worthiness check,group3,2014/04/11 14:21:13.000,2014/04/11 15:41:16.000
364,Requirements review,group6,2014/04/11 14:21:22.000,2014/04/11 14:28:43.000
414,Collateral check,group4,2014/04/11 14:23:26.000,2014/04/11 15:30:43.000
403,Collateral check,group4,2014/04/11 14:24:30.000,2014/04/11 15:03:15.000
355,Requirements review,group6,2014/04/11 14:26:22.000,2014/04/11 14:39:41.000
381,Collateral check,group4,2014/04/11 14:28:18.000,2014/04/11 15:18:11.000
421,Completeness check,group2,2014/04/11 14:28:36.000,2014/04/11 15:49:06.000
386,Credit committee,group5,2014/04/11 14:29:07.000,2014/04/11 14:52:29.000
400,Credit committee,group5,2014/04/11 14:29:17.000,2014/04/11 15:11:13.000
384,Requirements review,group6,2014/04/11 14:30:58.000,2014/04/11 14:43:43.000
404,Credit worthiness check,group3,2014/04/11 14:31:48.000,2014/04/11 15:56:01.000
389,Requirements review,group6,2014/04/11 14:32:03.000,2014/04/11 14:44:09.000
387,Credit committee,group5,2014/04/11 14:32:04.000,2014/04/11 15:08:06.000
435,Register,System,2014/04/11 14:35:21.000,2014/04/11 14:35:21.000
435,Acceptance of requests,group1,2014/04/11 14:35:21.000,2014/04/11 14:48:45.000
391,Collateral check,group4,2014/04/11 14:35:25.000,2014/04/11 15:12:04.000
397,Collateral check,group4,2014/04/11 14:35:48.000,2014/04/11 15:47:28.000
399,Requirements review,group6,2014/04/11 14:36:15.000,2014/04/11 14:49:14.000
383,Credit committee,group5,2014/04/11 14:36:16.000,2014/04/11 15:11:37.000
418,Completeness check,group2,2014/04/11 14:36:22.000,2014/04/11 15:52:40.000
349,Requirements review,group6,2014/04/11 14:38:04.000,2014/04/11 14:45:25.000
419,Credit worthiness check,group3,2014/04/11 14:38:10.000,2014/04/11 16:15:51.000
373,Collateral check,group4,2014/04/11 14:39:16.000,2014/04/11 15:51:08.000
401,Collateral check,group4,2014/04/11 14:40:12.000,2014/04/11 15:42:01.000
365,Collateral check,group4,2014/04/11 14:40:25.000,2014/04/11 15:45:58.000
385,Collateral check,group4,2014/04/11 14:41:02.000,2014/04/11 15:19:34.000
390,Requirements review,group6,2014/04/11 14:43:38.000,2014/04/11 14:56:10.000
382,Credit committee,group5,2014/04/11 14:43:46.000,2014/04/11 15:05:38.000
388,Requirements review,group6,2014/04/11 14:44:48.000,2014/04/11 14:59:22.000
430,Completeness check,group2,2014/04/11 14:46:38.000,2014/04/11 16:06:59.000
417,Credit worthiness check,group3,2014/04/11 14:47:56.000,2014/04/11 16:06:43.000
435,Collection of documents,group1,2014/04/11 14:48:45.000,2014/04/11 15:57:59.000
420,Completeness check,group2,2014/04/11 14:49:19.000,2014/04/11 16:05:47.000
394,Credit committee,group5,2014/04/11 14:49:55.000,2014/04/11 15:20:04.000
408,Collateral check,group4,2014/04/11 14:49:56.000,2014/04/11 15:52:53.000
422,Credit worthiness check,group3,2014/04/11 14:51:16.000,2014/04/11 16:09:33.000
377,Credit committee,group5,2014/04/11 14:52:14.000,2014/04/11 15:42:10.000
386,Requirements review,group6,2014/04/11 14:52:29.000,2014/04/11 15:04:41.000
393,Collateral check,group4,2014/04/11 14:54:20.000,2014/04/11 15:41:35.000
378,Credit committee,group5,2014/04/11 14:54:42.000,2014/04/11 15:41:14.000
406,Collateral check,group4,2014/04/11 14:56:13.000,2014/04/11 15:42:33.000
398,Collateral check,group4,2014/04/11 14:56:18.000,2014/04/11 15:55:06.000
423,Completeness check,group2,2014/04/11 14:57:01.000,2014/04/11 15:55:15.000
413,Collateral check,group4,2014/04/11 14:57:30.000,2014/04/11 16:00:49.000
396,Collateral check,group4,2014/04/11 14:58:18.000,2014/04/11 16:04:09.000
374,Credit committee,group5,2014/04/11 14:58:27.000,2014/04/11 15:42:47.000
369,Requirements review,group6,2014/04/11 14:59:37.000,2014/04/11 15:09:06.000
392,Credit committee,group5,2014/04/11 15:01:24.000,2014/04/11 15:55:23.000
368,Collateral check,group4,2014/04/11 15:01:35.000,2014/04/11 15:40:29.000
424,Credit worthiness check,group3,2014/04/11 15:02:52.000,2014/04/11 16:40:43.000
432,Completeness check,group2,2014/04/11 15:02:52.000,2014/04/11 15:54:44.000
403,Credit committee,group5,2014/04/11 15:03:15.000,2014/04/11 15:41:18.000
379,Credit committee,group5,2014/04/11 15:03:37.000,2014/04/11 16:19:52.000
428,Completeness check,group2,2014/04/11 15:04:38.000,2014/04/11 16:01:36.000
382,Requirements review,group6,2014/04/11 15:05:38.000,2014/04/11 15:20:28.000
387,Requirements review,group6,2014/04/11 15:08:06.000,2014/04/11 15:18:22.000
411,Collateral check,group4,2014/04/11 15:08:10.000,2014/04/11 15:29:41.000
415,Collateral check,group4,2014/04/11 15:08:26.000,2014/04/11 15:33:58.000
425,Credit worthiness check,group3,2014/04/11 15:10:59.000,2014/04/11 16:25:25.000
402,Collateral check,group4,2014/04/11 15:11:08.000,2014/04/11 15:39:13.000
400,Requirements review,group6,2014/04/11 15:11:13.000,2014/04/11 15:18:46.000
383,Requirements review,group6,2014/04/11 15:11:37.000,2014/04/11 15:23:12.000
391,Credit committee,group5,2014/04/11 15:12:04.000,2014/04/11 15:30:59.000
429,Completeness check,group2,2014/04/11 15:12:05.000,2014/04/11 16:05:24.000
426,Completeness check,group2,2014/04/11 15:13:21.000,2014/04/11 16:22:24.000
433,Completeness check,group2,2014/04/11 15:16:04.000,2014/04/11 16:13:57.000
427,Completeness check,group2,2014/04/11 15:16:40.000,2014/04/11 16:10:58.000
381,Credit committee,group5,2014/04/11 15:18:11.000,2014/04/11 15:56:46.000
410,Collateral check,group4,2014/04/11 15:19:15.000,2014/04/11 15:45:58.000
385,Credit committee,group5,2014/04/11 15:19:34.000,2014/04/11 15:55:52.000
394,Requirements review,group6,2014/04/11 15:20:04.000,2014/04/11 15:33:35.000
436,Register,System,2014/04/11 15:21:53.000,2014/04/11 15:21:53.000
436,Acceptance of requests,group1,2014/04/11 15:21:53.000,2014/04/11 15:36:03.000
407,Collateral check,group4,2014/04/11 15:23:29.000,2014/04/11 15:45:24.000
437,Register,System,2014/04/11 15:23:35.000,2014/04/11 15:23:35.000
437,Acceptance of requests,group1,2014/04/11 15:23:35.000,2014/04/11 15:34:50.000
431,Completeness check,group2,2014/04/11 15:24:33.000,2014/04/11 16:41:45.000
409,Collateral check,group4,2014/04/11 15:28:25.000,2014/04/11 16:42:27.000
411,Credit committee,group5,2014/04/11 15:29:41.000,2014/04/11 15:56:42.000
414,Credit committee,group5,2014/04/11 15:30:43.000,2014/04/11 16:33:48.000
391,Requirements review,group6,2014/04/11 15:30:59.000,2014/04/11 15:41:47.000
415,Credit committee,group5,2014/04/11 15:33:58.000,2014/04/11 16:52:40.000
438,Register,System,2014/04/11 15:34:17.000,2014/04/11 15:34:17.000
438,Acceptance of requests,group1,2014/04/11 15:34:17.000,2014/04/11 15:45:18.000
437,Collection of documents,group1,2014/04/11 15:34:50.000,2014/04/11 17:00:26.000
436,Collection of documents,group1,2014/04/11 15:36:03.000,2014/04/11 17:21:07.000
439,Register,System,2014/04/11 15:36:39.000,2014/04/11 15:36:39.000
439,Acceptance of requests,group1,2014/04/11 15:36:39.000,2014/04/11 15:54:08.000
405,Collateral check,group4,2014/04/11 15:36:50.000,2014/04/11 16:44:42.000
402,Credit committee,group5,2014/04/11 15:39:13.000,2014/04/11 16:13:14.000
368,Credit committee,group5,2014/04/11 15:40:29.000,2014/04/11 16:24:01.000
440,Register,System,2014/04/11 15:40:58.000,2014/04/11 15:40:58.000
440,Acceptance of requests,group1,2014/04/11 15:40:58.000,2014/04/11 15:56:37.000
378,Requirements review,group6,2014/04/11 15:41:14.000,2014/04/11 15:48:23.000
416,Collateral check,group4,2014/04/11 15:41:16.000,2014/04/11 16:35:55.000
403,Requirements review,group6,2014/04/11 15:41:18.000,2014/04/11 15:53:03.000
393,Credit committee,group5,2014/04/11 15:41:35.000,2014/04/11 16:15:02.000
401,Credit committee,group5,2014/04/11 15:42:01.000,2014/04/11 17:13:21.000
377,Requirements review,group6,2014/04/11 15:42:10.000,2014/04/11 15:49:31.000
406,Credit committee,group5,2014/04/11 15:42:33.000,2014/04/11 16:15:37.000
374,Requirements review,group6,2014/04/11 15:42:47.000,2014/04/11 15:53:49.000
438,Collection of documents,group1,2014/04/11 15:45:18.000,2014/04/11 17:42:15.000
407,Credit committee,group5,2014/04/11 15:45:24.000,2014/04/11 16:33:31.000
365,Credit committee,group5,2014/04/11 15:45:58.000,2014/04/11 16:36:59.000
410,Credit committee,group5,2014/04/11 15:45:58.000,2014/04/11 16:18:49.000
397,Credit committee,group5,2014/04/11 15:47:28.000,2014/04/11 16:43:47.000
441,Register,System,2014/04/11 15:48:50.000,2014/04/11 15:48:50.000
441,Acceptance of requests,group1,2014/04/11 15:48:50.000,2014/04/11 16:07:49.000
421,Credit worthiness check,group3,2014/04/11 15:49:06.000,2014/04/11 17:07:01.000
373,Credit committee,group5,2014/04/11 15:51:08.000,2014/04/11 16:24:28.000
442,Register,System,2014/04/11 15:52:10.000,2014/04/11 15:52:10.000
442,Acceptance of requests,group1,2014/04/11 15:52:10.000,2014/04/11 16:07:51.000
418,Credit worthiness check,group3,2014/04/11 15:52:40.000,2014/04/11 17:26:56.000
408,Credit committee,group5,2014/04/11 15:52:53.000,2014/04/11 16:31:04.000
443,Register,System,2014/04/11 15:53:27.000,2014/04/11 15:53:27.000
443,Acceptance of requests,group1,2014/04/11 15:53:27.000,2014/04/11 16:07:08.000
434,Completeness check,group2,2014/04/11 15:53:36.000,2014/04/11 16:47:19.000
439,Collection of documents,group1,2014/04/11 15:54:08.000,2014/04/11 17:40:31.000
412,Collateral check,group4,2014/04/11 15:54:44.000,2014/04/11 16:55:43.000
432,Credit worthiness check,group3,2014/04/11 15:54:44.000,2014/04/11 17:11:19.000
398,Credit committee,group5,2014/04/11 15:55:06.000,2014/04/11 16:24:26.000
423,Credit worthiness check,group3,2014/04/11 15:55:15.000,2014/04/11 17:06:41.000
392,Requirements review,group6,2014/04/11 15:55:23.000,2014/04/11 16:02:42.000
385,Requirements review,group6,2014/04/11 15:55:52.000,2014/04/11 16:07:08.000
404,Collateral check,group4,2014/04/11 15:56:01.000,2014/04/11 16:33:37.000
440,Collection of documents,group1,2014/04/11 15:56:37.000,2014/04/11 17:23:01.000
411,Requirements review,group6,2014/04/11 15:56:42.000,2014/04/11 16:02:53.000
381,Requirements review,group6,2014/04/11 15:56:46.000,2014/04/11 16:11:05.000
435,Completeness check,group2,2014/04/11 15:57:59.000,2014/04/11 17:25:30.000
444,Register,System,2014/04/11 15:59:48.000,2014/04/11 15:59:48.000
444,Acceptance of requests,group1,2014/04/11 15:59:48.000,2014/04/11 16:12:58.000
413,Credit committee,group5,2014/04/11 16:00:49.000,2014/04/11 16:21:47.000
428,Credit worthiness check,group3,2014/04/11 16:01:36.000,2014/04/11 17:16:13.000
395,Requirements review,group6,2014/04/11 16:03:07.000,2014/04/11 16:10:14.000
396,Credit committee,group5,2014/04/11 16:04:09.000,2014/04/11 17:26:50.000
445,Register,System,2014/04/11 16:05:20.000,2014/04/11 16:05:20.000
445,Acceptance of requests,group1,2014/04/11 16:05:20.000,2014/04/11 16:24:41.000
429,Credit worthiness check,group3,2014/04/11 16:05:24.000,2014/04/11 17:34:08.000
420,Credit worthiness check,group3,2014/04/11 16:05:47.000,2014/04/11 17:18:43.000
417,Collateral check,group4,2014/04/11 16:06:43.000,2014/04/11 17:03:49.000
430,Credit worthiness check,group3,2014/04/11 16:06:59.000,2014/04/11 17:24:40.000
443,Collection of documents,group1,2014/04/11 16:07:08.000,2014/04/11 17:02:32.000
