Incident ID,DateStamp,IncidentActivity_Number,IncidentActivity_Type,Assignment Group,KM number,Interaction ID
IM0000125,23-05-2013 08:48:30,001A4658916,Open,TEAM0056,KM0001274,SD0000152
IM0000125,23-05-2013 08:49:29,001A4656637,Affected CI Change,TEAM9999,KM0001274,SD0000152
IM0000125,23-05-2013 08:49:35,001A4656638,Service Change,TEAM9999,KM0001274,SD0000152
IM0000117,23-05-2013 08:49:57,001A4657506,Operator Update,TEAM0042,KM0001424,#N/B
IM0000117,23-05-2013 08:49:57,001A4657505,Assignment,TEAM0042,KM0001424,#N/B
IM0000122,23-05-2013 08:52:07,001A4658261,Reassignment,TEAM0057,KM0000979,#N/B
IM0000122,23-05-2013 08:52:07,001A4658263,Status Change,TEAM0057,KM0000979,#N/B
IM0000122,23-05-2013 08:52:07,001A4658262,Assignment,TEAM0057,KM0000979,#N/B
IM0000122,23-05-2013 08:52:07,001A4658264,Operator Update,TEAM0057,KM0000979,#N/B
IM0000117,23-05-2013 08:55:36,001A4658279,Operator Update,TEAM0042,KM0001424,#N/B
IM0000117,23-05-2013 09:02:12,001A4658301,Assignment,TEAM0042,KM0001424,#N/B
IM0000117,23-05-2013 09:02:12,001A4658302,Operator Update,TEAM0042,KM0001424,#N/B
IM0000117,23-05-2013 09:02:12,001A4658300,Reassignment,TEAM0042,KM0001424,#N/B
IM0000117,23-05-2013 09:22:24,001A4656359,Operator Update,TEAM0054,KM0001424,#N/B
IM0000117,23-05-2013 09:22:24,001A4656358,Reassignment,TEAM0054,KM0001424,#N/B
IM0000095,23-05-2013 09:42:31,001A4656423,Reassignment,TEAM0011,KM0000575,SD0000119
IM0000095,23-05-2013 09:42:31,001A4656424,Update,TEAM0011,KM0000575,SD0000119
IM0000122,23-05-2013 10:01:42,001A4656463,Reassignment,TEAM9999,KM0000979,#N/B
IM0000122,23-05-2013 10:01:42,001A4656464,Operator Update,TEAM9999,KM0000979,#N/B
IM0000122,23-05-2013 10:11:04,001A4657732,Operator Update,TEAM9999,KM0000979,#N/B
IM0000122,23-05-2013 10:11:04,001A4657731,Reassignment,TEAM9999,KM0000979,#N/B
IM0000095,23-05-2013 10:15:47,001A4659676,Assignment,TEAM0003,KM0000575,SD0000119
IM0000117,23-05-2013 10:54:50,001A4659729,Operator Update,TEAM0013,KM0001424,#N/B
IM0000078,23-05-2013 11:09:56,001A4658558,Operator Update,TEAM0015,KM0001572,SD0000103
IM0000095,23-05-2013 11:10:12,001A4659775,Assignment,TEAM0003,KM0000575,SD0000119
IM0000095,23-05-2013 11:10:12,001A4659774,Reassignment,TEAM0003,KM0000575,SD0000119
IM0000122,23-05-2013 11:33:43,001A4657914,Assignment,TEAM0047,KM0000979,#N/B
IM0000112,23-05-2013 12:00:06,001A4659941,Operator Update,TEAM0007,KM0001723,#N/B
IM0000112,23-05-2013 12:00:06,001A4659940,Assignment,TEAM0007,KM0001723,#N/B
IM0000112,23-05-2013 12:00:06,001A4659939,Reassignment,TEAM0007,KM0001723,#N/B
IM0000117,23-05-2013 12:02:33,001A4659945,Assignment,TEAM0051,KM0001424,#N/B
IM0000117,23-05-2013 12:02:33,001A4659946,Operator Update,TEAM0051,KM0001424,#N/B
IM0000117,23-05-2013 12:04:02,001A4659953,Operator Update,TEAM0051,KM0001424,#N/B
IM0000112,23-05-2013 12:14:46,001A4659994,Assignment,TEAM0031,KM0001723,#N/B
IM0000112,23-05-2013 12:14:47,001A4659995,Status Change,TEAM0031,KM0001723,#N/B
IM0000117,23-05-2013 12:34:22,001A4660065,Urgency Change,TEAM0013,KM0001424,#N/B
IM0000117,23-05-2013 12:34:22,001A4660063,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,23-05-2013 12:34:22,001A4660064,Impact Change,TEAM0013,KM0001424,#N/B
IM0000126,23-05-2013 12:38:45,001A4658050,Open,TEAM0002,KM0000611,SD0000155
IM0000112,23-05-2013 12:40:56,001A4660075,Reassignment,TEAM0031,KM0001723,#N/B
IM0000112,23-05-2013 12:40:56,001A4660077,Status Change,TEAM0031,KM0001723,#N/B
IM0000112,23-05-2013 12:40:56,001A4660076,Assignment,TEAM0031,KM0001723,#N/B
IM0000112,23-05-2013 12:40:57,001A4660078,Operator Update,TEAM0031,KM0001723,#N/B
IM0000125,23-05-2013 12:50:01,001A4660116,Description Update,TEAM0056,KM0001274,SD0000152
IM0000125,23-05-2013 12:50:01,001A4660115,Reassignment,TEAM0056,KM0001274,SD0000152
IM0000122,23-05-2013 13:09:02,001A4660571,Assignment,TEAM0047,KM0000979,#N/B
IM0000122,23-05-2013 13:09:02,001A4660570,Reassignment,TEAM0047,KM0000979,#N/B
IM0000122,23-05-2013 13:09:02,001A4660572,Operator Update,TEAM0047,KM0000979,#N/B
IM0000126,23-05-2013 13:27:27,001A4660215,Status Change,TEAM0003,KM0000611,SD0000155
IM0000126,23-05-2013 13:27:27,001A4660213,Reassignment,TEAM0003,KM0000611,SD0000155
IM0000126,23-05-2013 13:27:27,001A4660214,Assignment,TEAM0003,KM0000611,SD0000155
IM0000126,23-05-2013 13:27:27,001A4660216,Operator Update,TEAM0003,KM0000611,SD0000155
IM0000125,23-05-2013 13:56:18,001A4660690,Status Change,TEAM0056,KM0001274,SD0000152
IM0000117,23-05-2013 13:59:51,001A4660264,Reassignment,TEAM0051,KM0001424,#N/B
IM0000117,23-05-2013 13:59:51,001A4660265,Assignment,TEAM0051,KM0001424,#N/B
IM0000117,23-05-2013 13:59:51,001A4660266,Operator Update,TEAM0051,KM0001424,#N/B
IM0000126,23-05-2013 14:02:01,001A4661414,Update from customer,TEAM0002,KM0000611,SD0000155
IM0000068,23-05-2013 14:09:17,001A4661437,Assignment,TEAM0003,KM0000553,SD0000093
IM0000068,23-05-2013 14:09:17,001A4661438,Communication with customer,TEAM0003,KM0000553,SD0000093
IM0000068,23-05-2013 14:09:17,001A4661436,Reassignment,TEAM0003,KM0000553,SD0000093
IM0000117,23-05-2013 14:17:03,001A4661451,Assignment,TEAM0054,KM0001424,#N/B
IM0000117,23-05-2013 14:17:04,001A4661452,Operator Update,TEAM0054,KM0001424,#N/B
IM0000125,23-05-2013 14:26:14,001A4660336,Operator Update,TEAM0056,KM0001274,SD0000152
IM0000117,23-05-2013 14:31:15,001A4660796,Update,TEAM0013,KM0001424,#N/B
IM0000117,23-05-2013 14:35:10,001A4660800,Operator Update,TEAM0013,KM0001424,#N/B
IM0000068,23-05-2013 14:35:31,001A4660377,Update from customer,TEAM0002,KM0000553,SD0000093
IM0000127,24-05-2013 06:05:24,001A4661795,Open,TEAM0008,KM0001763,#N/B
IM0000127,24-05-2013 06:10:38,001A4664755,Update from customer,TEAM9999,KM0001763,#N/B
IM0000127,24-05-2013 06:16:26,001A4662540,Assignment,TEAM0047,KM0001763,#N/B
IM0000127,24-05-2013 06:33:50,001A4662564,Reassignment,TEAM0047,KM0001763,#N/B
IM0000127,24-05-2013 06:33:50,001A4662565,Assignment,TEAM0047,KM0001763,#N/B
IM0000128,24-05-2013 07:34:43,001A4665300,Open,TEAM0008,KM0001732,#N/B
IM0000005,24-05-2013 08:42:34,001A4664412,Reassignment,TEAM9999,KM0000611,SD0000011
IM0000005,24-05-2013 08:42:34,001A4664414,Analysis/Research,TEAM9999,KM0000611,SD0000011
IM0000005,24-05-2013 08:42:34,001A4664413,Assignment,TEAM9999,KM0000611,SD0000011
IM0000117,24-05-2013 08:57:47,001A4666274,Reassignment,TEAM0054,KM0001424,#N/B
IM0000117,24-05-2013 08:57:48,001A4666275,Assignment,TEAM0054,KM0001424,#N/B
IM0000117,24-05-2013 08:57:48,001A4666276,Operator Update,TEAM0054,KM0001424,#N/B
IM0000117,24-05-2013 09:38:25,001A4666422,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,24-05-2013 09:39:22,001A4666423,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,24-05-2013 11:12:56,001A4666593,Operator Update,TEAM0013,KM0001424,#N/B
IM0000128,24-05-2013 11:51:03,001A4666710,Assignment,TEAM0007,KM0001732,#N/B
IM0000128,24-05-2013 12:41:51,001A4666859,Operator Update,TEAM0007,KM0001732,#N/B
IM0000113,24-05-2013 13:09:46,001A4669350,Update from customer,TEAM0002,KM0000611,SD0000142
IM0000117,24-05-2013 14:07:25,001A4667552,Operator Update,TEAM0051,KM0001424,#N/B
IM0000107,24-05-2013 14:13:33,001A4667561,Status Change,TEAM0002,KM0000611,SD0000137
IM0000107,24-05-2013 14:13:33,001A4667560,Assignment,TEAM0002,KM0000611,SD0000137
IM0000107,24-05-2013 14:13:33,001A4667562,Update from customer,TEAM0002,KM0000611,SD0000137
IM0000128,24-05-2013 14:42:17,001A4670278,Assignment,TEAM0007,KM0001732,#N/B
IM0000107,24-05-2013 14:50:54,001A4669612,Analysis/Research,TEAM0003,KM0000611,SD0000137
IM0000107,24-05-2013 14:50:54,001A4669611,Assignment,TEAM0003,KM0000611,SD0000137
IM0000117,24-05-2013 15:19:34,001A4670934,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,24-05-2013 15:29:56,001A4671706,Operator Update,TEAM0051,KM0001424,#N/B
IM0000117,24-05-2013 15:29:56,001A4671705,Reassignment,TEAM0051,KM0001424,#N/B
IM0000117,24-05-2013 15:41:39,001A4670943,Assignment,TEAM0029,KM0001424,#N/B
IM0000117,26-05-2013 00:15:33,001A4670508,Operator Update,TEAM0042,KM0001424,#N/B
IM0000122,27-05-2013 04:47:52,001A4669995,Operator Update,TEAM9999,KM0000979,#N/B
IM0000122,27-05-2013 04:47:52,001A4669993,Reassignment,TEAM9999,KM0000979,#N/B
IM0000122,27-05-2013 04:47:52,001A4669994,Assignment,TEAM9999,KM0000979,#N/B
IM0000122,27-05-2013 05:47:14,001A4674875,Assignment,TEAM0031,KM0000979,#N/B
IM0000073,27-05-2013 06:37:02,001A4674182,Operator Update,TEAM0015,KM0001124,SD0000099
IM0000092,27-05-2013 06:49:26,001A4671632,Update,TEAM0016,KM0000592,SD0000115
IM0000117,27-05-2013 06:50:10,001A4674208,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,27-05-2013 06:53:45,001A4674211,Assignment,TEAM0013,KM0001424,#N/B
IM0000117,27-05-2013 06:53:45,001A4674212,Operator Update,TEAM0013,KM0001424,#N/B
IM0000127,27-05-2013 07:21:11,001A4674353,Operator Update,TEAM0015,KM0001763,#N/B
IM0000127,27-05-2013 07:21:11,001A4674352,Assignment,TEAM0015,KM0001763,#N/B
IM0000117,27-05-2013 07:34:53,001A4674405,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,27-05-2013 07:35:40,001A4674406,Operator Update,TEAM0013,KM0001424,#N/B
IM0000117,27-05-2013 07:47:37,001A4675818,Operator Update,TEAM0055,KM0001424,#N/B
IM0000117,27-05-2013 08:13:42,001A4672255,Assignment,TEAM0029,KM0001424,#N/B
IM0000105,27-05-2013 08:31:13,001A4675266,Operator Update,TEAM0003,KM0000611,SD0000134
IM0000105,27-05-2013 08:31:13,001A4675265,Status Change,TEAM0003,KM0000611,SD0000134
IM0000073,27-05-2013 08:36:54,001A4674609,Operator Update,TEAM0027,KM0001124,SD0000099
IM0000111,27-05-2013 08:43:22,001A4676069,Assignment,TEAM0002,KM0000611,SD0000141
IM0000111,27-05-2013 08:43:22,001A4676068,Reassignment,TEAM0002,KM0000611,SD0000141
IM0000129,27-05-2013 08:44:59,001A4675306,Open,TEAM0035,KM0000647,SD0000156
IM0000111,27-05-2013 08:47:39,001A4676086,Assignment,TEAM0003,KM0000611,SD0000141
IM0000111,27-05-2013 08:47:39,001A4676087,Status Change,TEAM0003,KM0000611,SD0000141
IM0000049,27-05-2013 08:48:47,001A4672375,Reassignment,TEAM0014,KM0000592,SD0000076
IM0000049,27-05-2013 08:48:47,001A4672377,Update,TEAM0014,KM0000592,SD0000076
IM0000049,27-05-2013 08:48:47,001A4672376,Assignment,TEAM0014,KM0000592,SD0000076
IM0000117,27-05-2013 09:11:31,001A4672448,Operator Update,TEAM0042,KM0001424,#N/B
IM0000073,27-05-2013 09:36:29,001A4676501,Operator Update,TEAM0015,KM0001124,SD0000099
IM0000129,27-05-2013 09:40:29,001A4676318,Assignment,TEAM0015,KM0000647,SD0000156
IM0000129,27-05-2013 09:49:18,001A4676345,Update,TEAM0015,KM0000647,SD0000156
IM0000049,27-05-2013 10:01:22,001A4676384,Assignment,TEAM0015,KM0000592,SD0000076
IM0000109,27-05-2013 10:32:04,001A4676464,Assignment,TEAM0007,KM0001539,SD0000139
IM0000109,27-05-2013 10:32:04,001A4676465,Operator Update,TEAM0007,KM0001539,SD0000139
IM0000109,27-05-2013 10:32:04,001A4676463,Reassignment,TEAM0007,KM0001539,SD0000139
IM0000109,27-05-2013 10:36:15,001A4675590,Operator Update,TEAM0049,KM0001539,SD0000139
IM0000113,27-05-2013 11:15:01,001A4678149,Status Change,TEAM0003,KM0000611,SD0000142
IM0000113,27-05-2013 11:15:01,001A4678150,Operator Update,TEAM0003,KM0000611,SD0000142
IM0000117,27-05-2013 11:16:58,001A4678162,Operator Update,TEAM0055,KM0001424,#N/B
IM0000049,27-05-2013 11:40:46,001A4677586,Operator Update,TEAM0015,KM0000592,SD0000076
IM0000112,27-05-2013 11:59:30,001A4678294,Operator Update,TEAM0040,KM0001723,#N/B
IM0000112,27-05-2013 11:59:30,001A4678293,Reassignment,TEAM0040,KM0001723,#N/B
IM0000117,27-05-2013 11:59:40,001A4677639,Operator Update,TEAM0029,KM0001424,#N/B
IM0000117,27-05-2013 12:07:03,001A4677654,Operator Update,TEAM0029,KM0001424,#N/B
IM0000085,27-05-2013 12:49:28,001A4677776,Reassignment,TEAM0003,KM0000611,SD0000109
IM0000085,27-05-2013 12:49:28,001A4677777,Assignment,TEAM0003,KM0000611,SD0000109
IM0000085,27-05-2013 12:49:28,001A4677778,Operator Update,TEAM0003,KM0000611,SD0000109
IM0000107,27-05-2013 12:50:00,001A4676925,Status Change,TEAM0003,KM0000611,SD0000137
IM0000117,27-05-2013 13:17:47,001A4677914,Operator Update,TEAM0055,KM0001424,#N/B
IM0000130,27-05-2013 13:38:25,001A4679446,Open,TEAM0002,KM0000553,SD0000157
IM0000130,27-05-2013 13:39:54,001A4679455,Update from customer,TEAM0002,KM0000553,SD0000157
IM0000130,27-05-2013 13:41:12,001A4678028,Assignment,TEAM0003,KM0000553,SD0000157
IM0000130,27-05-2013 13:41:21,001A4678032,Status Change,TEAM0003,KM0000553,SD0000157
IM0000085,27-05-2013 14:02:52,001A4680476,Update,TEAM9999,KM0000611,SD0000109
IM0000115,27-05-2013 14:14:02,001A4679548,Update from customer,TEAM0002,KM0000611,SD0000145
IM0000112,27-05-2013 14:18:09,001A4679565,Operator Update,TEAM0052,KM0001723,#N/B
IM0000112,27-05-2013 14:18:09,001A4679564,Reassignment,TEAM0052,KM0001723,#N/B
IM0000117,27-05-2013 14:24:17,001A4680578,Operator Update,TEAM0055,KM0001424,#N/B
IM0000125,27-05-2013 14:28:29,001A4679586,Reassignment,TEAM0056,KM0001274,SD0000152
IM0000131,27-05-2013 14:28:38,001A4679589,Open,TEAM0002,KM0000530,SD0000158
IM0000128,27-05-2013 14:33:39,001A4680169,Update from customer,TEAM9999,KM0001732,#N/B
IM0000131,27-05-2013 16:02:12,001A4678836,Assignment,TEAM0013,KM0000530,SD0000158
IM0000122,28-05-2013 06:27:32,001A4680980,Reassignment,TEAM0031,KM0000979,#N/B
IM0000122,28-05-2013 06:27:33,001A4680981,Assignment,TEAM0031,KM0000979,#N/B
IM0000122,28-05-2013 06:28:15,001A4680985,Update,TEAM0031,KM0000979,#N/B
IM0000122,28-05-2013 06:28:15,001A4680984,Reassignment,TEAM0031,KM0000979,#N/B
IM0000100,28-05-2013 06:34:42,001A4681557,Reassignment,TEAM0002,KM0000611,SD0000127
IM0000100,28-05-2013 06:34:42,001A4681559,Update from customer,TEAM0002,KM0000611,SD0000127
IM0000100,28-05-2013 06:34:42,001A4681558,Assignment,TEAM0002,KM0000611,SD0000127
IM0000100,28-05-2013 06:36:38,001A4682367,Assignment,TEAM0003,KM0000611,SD0000127
IM0000131,28-05-2013 07:05:26,001A4681073,Operator Update,TEAM0013,KM0000530,SD0000158
IM0000112,28-05-2013 08:22:30,001A4681244,Status Change,TEAM0001,KM0001723,#N/B
IM0000112,28-05-2013 08:22:30,001A4681243,Assignment,TEAM0001,KM0001723,#N/B
IM0000128,28-05-2013 08:38:24,001A4681748,Assignment,TEAM9999,KM0001732,#N/B
IM0000128,28-05-2013 08:38:24,001A4681749,Update from customer,TEAM9999,KM0001732,#N/B
IM0000117,28-05-2013 09:15:48,001A4684345,Operator Update,TEAM0013,KM0001424,#N/B
IM0000131,28-05-2013 09:54:46,001A4685471,Operator Update,TEAM0013,KM0000530,SD0000158
IM0000131,28-05-2013 10:14:03,001A4685517,Operator Update,TEAM0013,KM0000530,SD0000158
IM0000131,28-05-2013 10:16:09,001A4685519,Reassignment,TEAM0013,KM0000530,SD0000158
IM0000131,28-05-2013 10:16:09,001A4685521,Operator Update,TEAM0013,KM0000530,SD0000158
IM0000131,28-05-2013 10:16:09,001A4685520,Assignment,TEAM0013,KM0000530,SD0000158
IM0000128,28-05-2013 10:26:41,001A4686131,Assignment,TEAM0007,KM0001732,#N/B
IM0000128,28-05-2013 10:28:39,001A4686134,Communication with customer,TEAM9999,KM0001732,#N/B
IM0000125,28-05-2013 10:40:35,001A4686145,Assignment,TEAM0056,KM0001274,SD0000152
IM0000131,28-05-2013 11:07:54,001A4686957,Assignment,TEAM0042,KM0000530,SD0000158
IM0000124,28-05-2013 13:18:21,001A4688136,Analysis/Research,TEAM0003,KM0000611,SD0000153
IM0000124,28-05-2013 13:18:21,001A4688137,External Vendor Assignment,TEAM0003,KM0000611,SD0000153
IM0000124,28-05-2013 13:18:21,001A4688135,Status Change,TEAM0003,KM0000611,SD0000153
IM0000122,28-05-2013 13:18:27,001A4687299,Assignment,TEAM0040,KM0000979,#N/B
IM0000122,28-05-2013 13:18:27,001A4687300,Operator Update,TEAM0040,KM0000979,#N/B
IM0000122,28-05-2013 13:18:27,001A4687298,Reassignment,TEAM0040,KM0000979,#N/B
IM0000128,28-05-2013 13:21:24,001A4688149,Update,TEAM0007,KM0001732,#N/B
IM0000128,28-05-2013 13:41:35,001A4688218,Status Change,TEAM0007,KM0001732,#N/B
IM0000128,28-05-2013 13:41:35,001A4688220,External Vendor Assignment,TEAM0007,KM0001732,#N/B
IM0000128,28-05-2013 13:41:35,001A4688219,Update,TEAM0007,KM0001732,#N/B
IM0000100,28-05-2013 13:51:22,001A4686863,Reassignment,TEAM0003,KM0000611,SD0000127
IM0000100,28-05-2013 13:51:22,001A4686864,Assignment,TEAM0003,KM0000611,SD0000127
IM0000100,28-05-2013 13:51:22,001A4686865,Update,TEAM0003,KM0000611,SD0000127
IM0000064,28-05-2013 14:16:46,001A4689359,Reassignment,TEAM0003,KM0000611,SD0000090
IM0000064,28-05-2013 14:16:46,001A4689360,Assignment,TEAM0003,KM0000611,SD0000090
IM0000064,28-05-2013 14:16:46,001A4689361,Operator Update,TEAM0003,KM0000611,SD0000090
IM0000100,28-05-2013 14:53:01,001A4689490,Assignment,TEAM9999,KM0000611,SD0000127
IM0000100,28-05-2013 14:53:01,001A4689491,Update,TEAM9999,KM0000611,SD0000127
IM0000100,28-05-2013 14:53:01,001A4689489,Reassignment,TEAM9999,KM0000611,SD0000127
IM0000131,28-05-2013 15:13:54,001A4689520,Status Change,TEAM0042,KM0000530,SD0000158
IM0000064,28-05-2013 15:23:29,001A4689526,Update,TEAM9999,KM0000611,SD0000090
IM0000117,28-05-2013 15:56:37,001A4689540,Urgency Change,TEAM9999,KM0001424,#N/B
IM0000117,28-05-2013 15:56:37,001A4689538,Update,TEAM9999,KM0001424,#N/B
IM0000117,28-05-2013 15:56:37,001A4689539,Impact Change,TEAM9999,KM0001424,#N/B
IM0000100,29-05-2013 06:05:06,001A4690980,Assignment,TEAM0003,KM0000611,SD0000127
IM0000100,29-05-2013 06:05:06,001A4690979,Reassignment,TEAM0003,KM0000611,SD0000127
IM0000100,29-05-2013 06:05:06,001A4690981,Analysis/Research,TEAM0003,KM0000611,SD0000127
IM0000120,29-05-2013 06:23:28,001A4691004,Operator Update,TEAM0003,KM0001274,SD0000149
IM0000132,29-05-2013 07:15:48,001A4691119,Open,TEAM0027,KM0001163,SD0000160
IM0000120,29-05-2013 07:16:28,001A4691123,Status Change,TEAM0003,KM0001274,SD0000149
IM0000100,29-05-2013 07:26:11,001A4689966,Update,TEAM9999,KM0000611,SD0000127
IM0000122,29-05-2013 07:43:05,001A4691219,Assignment,TEAM0031,KM0000979,#N/B
IM0000122,29-05-2013 07:43:05,001A4691220,Update,TEAM0031,KM0000979,#N/B
IM0000122,29-05-2013 07:43:05,001A4691218,Reassignment,TEAM0031,KM0000979,#N/B
IM0000132,29-05-2013 08:03:11,001A4693315,Description Update,TEAM0027,KM0001163,SD0000160
IM0000132,29-05-2013 08:03:11,001A4693314,Operator Update,TEAM0027,KM0001163,SD0000160
IM0000132,29-05-2013 08:03:52,001A4693318,Reassignment,TEAM0027,KM0001163,SD0000160
IM0000132,29-05-2013 08:06:47,001A4693327,Reassignment,TEAM0027,KM0001163,SD0000160
IM0000132,29-05-2013 08:39:54,001A4693452,Reassignment,TEAM0015,KM0001163,SD0000160
IM0000132,29-05-2013 08:39:54,001A4693453,Operator Update,TEAM0015,KM0001163,SD0000160
IM0000117,29-05-2013 09:12:02,001A4694241,Operator Update,TEAM0029,KM0001424,#N/B
IM0000117,29-05-2013 09:12:49,001A4694244,Update from customer,TEAM0029,KM0001424,#N/B
IM0000117,29-05-2013 09:26:08,001A4694273,Operator Update,TEAM0029,KM0001424,#N/B
IM0000132,29-05-2013 10:05:00,001A4693050,Operator Update,TEAM0027,KM0001163,SD0000160
IM0000132,29-05-2013 10:05:00,001A4693049,Reassignment,TEAM0027,KM0001163,SD0000160
IM0000132,29-05-2013 10:07:58,001A4694380,Assignment,TEAM0015,KM0001163,SD0000160
IM0000112,29-05-2013 10:34:29,001A4693113,Reassignment,TEAM0040,KM0001723,#N/B
IM0000112,29-05-2013 10:34:29,001A4693114,Assignment,TEAM0040,KM0001723,#N/B
IM0000112,29-05-2013 10:34:29,001A4693115,Operator Update,TEAM0040,KM0001723,#N/B
IM0000114,29-05-2013 10:34:36,001A4693116,Reassignment,TEAM0019,KM0001116,#N/B
IM0000114,29-05-2013 10:34:36,001A4693118,Update,TEAM0019,KM0001116,#N/B
IM0000114,29-05-2013 10:34:36,001A4693117,Assignment,TEAM0019,KM0001116,#N/B
IM0000114,29-05-2013 10:59:52,001A4693831,Closed,TEAM0018,KM0001116,#N/B
IM0000114,29-05-2013 10:59:52,001A4693832,Caused By CI,TEAM0018,KM0001116,#N/B
IM0000112,29-05-2013 12:30:44,001A4694795,Operator Update,TEAM0052,KM0001723,#N/B
IM0000112,29-05-2013 12:30:44,001A4694794,Reassignment,TEAM0052,KM0001723,#N/B
IM0000024,29-05-2013 14:00:40,001A4696303,Update,TEAM9999,KM0000401,SD0000046
IM0000127,29-05-2013 14:00:43,001A4696304,Communication with customer,TEAM0008,KM0001763,#N/B
IM0000127,29-05-2013 14:01:28,001A4695580,Closed,TEAM9999,KM0001763,#N/B
IM0000122,29-05-2013 17:32:08,001A4698068,Operator Update,TEAM0057,KM0000979,#N/B
IM0000122,29-05-2013 17:32:08,001A4698066,Assignment,TEAM0057,KM0000979,#N/B
IM0000122,29-05-2013 17:32:08,001A4698067,Status Change,TEAM0057,KM0000979,#N/B
IM0000107,30-05-2013 08:21:51,001A4700088,Update from customer,TEAM9999,KM0000611,SD0000137
IM0000117,30-05-2013 10:10:20,001A4704477,Operator Update,TEAM0042,KM0001424,#N/B
IM0000117,30-05-2013 10:15:48,001A4704500,Operator Update,TEAM0042,KM0001424,#N/B
IM0000117,30-05-2013 10:52:56,001A4704618,Operator Update,TEAM0013,KM0001424,#N/B
IM0000120,30-05-2013 11:42:45,001A4706127,Update from customer,TEAM0003,KM0001274,SD0000149
IM0000113,30-05-2013 11:59:32,001A4706175,Analysis/Research,TEAM0003,KM0000611,SD0000142
IM0000114,30-05-2013 12:24:09,001A4705048,Update,TEAM0018,KM0001116,#N/B
IM0000114,30-05-2013 12:24:09,001A4705046,Reassignment,TEAM0018,KM0001116,#N/B
IM0000114,30-05-2013 12:24:09,001A4705047,Reopen,TEAM0018,KM0001116,#N/B
IM0000133,30-05-2013 12:28:22,001A4705075,Open,TEAM0018,KM0001112,#N/B
IM0000133,30-05-2013 12:28:53,001A4705078,Update,TEAM0018,KM0001112,#N/B
IM0000133,30-05-2013 12:28:53,001A4705077,Reassignment,TEAM0018,KM0001112,#N/B
IM0000133,30-05-2013 12:55:54,001A4706315,Assignment,TEAM0053,KM0001112,#N/B
IM0000112,30-05-2013 12:56:32,001A4706318,Assignment,TEAM0001,KM0001723,#N/B
IM0000011,30-05-2013 13:11:42,001A4704177,Update from customer,TEAM0002,KM0000611,SD0000025
